ball_id,row,col,category,signal_group,voltage_bank,direction,status
AK23,AK,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK24,AK,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK25,AK,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK26,AK,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK27,AK,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK28,AK,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK29,AK,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK30,AK,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK31,AK,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK32,AK,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK33,AK,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK34,AK,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK35,AK,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK36,AK,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK37,AK,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK38,AK,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK39,AK,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK40,AK,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK41,AK,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK42,AK,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK43,AK,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK44,AK,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK45,AK,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK46,AK,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK47,AK,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK48,AK,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK49,AK,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AK50,AK,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL1,AL,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL2,AL,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL3,AL,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL4,AL,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL5,AL,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL6,AL,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL7,AL,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL8,AL,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL9,AL,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL10,AL,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL11,AL,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL12,AL,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL13,AL,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL14,AL,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL15,AL,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL16,AL,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL17,AL,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL18,AL,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL19,AL,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL20,AL,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL21,AL,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL22,AL,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL23,AL,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL24,AL,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL25,AL,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL26,AL,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL27,AL,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL28,AL,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL29,AL,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL30,AL,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL31,AL,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL32,AL,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL33,AL,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL34,AL,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL35,AL,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL36,AL,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL37,AL,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL38,AL,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL39,AL,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL40,AL,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL41,AL,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL42,AL,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL43,AL,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL44,AL,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL45,AL,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL46,AL,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL47,AL,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL48,AL,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL49,AL,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AL50,AL,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM1,AM,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM2,AM,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM3,AM,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM4,AM,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM5,AM,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM6,AM,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM7,AM,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM8,AM,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM9,AM,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM10,AM,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM11,AM,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM12,AM,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM13,AM,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM14,AM,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM15,AM,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM16,AM,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM17,AM,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM18,AM,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM19,AM,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM20,AM,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM21,AM,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM22,AM,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM23,AM,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM24,AM,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM25,AM,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM26,AM,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM27,AM,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM28,AM,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM29,AM,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM30,AM,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM31,AM,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM32,AM,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM33,AM,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM34,AM,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM35,AM,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM36,AM,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM37,AM,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM38,AM,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM39,AM,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM40,AM,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM41,AM,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM42,AM,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM43,AM,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM44,AM,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM45,AM,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM46,AM,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM47,AM,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM48,AM,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM49,AM,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AM50,AM,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN1,AN,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN2,AN,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN3,AN,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN4,AN,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN5,AN,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN6,AN,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN7,AN,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN8,AN,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN9,AN,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN10,AN,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN11,AN,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN12,AN,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN13,AN,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN14,AN,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN15,AN,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN16,AN,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN17,AN,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN18,AN,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN19,AN,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN20,AN,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN21,AN,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN22,AN,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN23,AN,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN24,AN,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN25,AN,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN26,AN,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN27,AN,27,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN28,AN,28,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN29,AN,29,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN30,AN,30,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN31,AN,31,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN32,AN,32,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN33,AN,33,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN34,AN,34,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN35,AN,35,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN36,AN,36,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN37,AN,37,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN38,AN,38,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN39,AN,39,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN40,AN,40,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN41,AN,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN42,AN,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN43,AN,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN44,AN,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN45,AN,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN46,AN,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN47,AN,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN48,AN,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN49,AN,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AN50,AN,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP1,AP,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP2,AP,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP3,AP,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP4,AP,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP5,AP,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP6,AP,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP7,AP,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP8,AP,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP9,AP,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP10,AP,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP11,AP,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP12,AP,12,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP13,AP,13,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP14,AP,14,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP15,AP,15,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP16,AP,16,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP17,AP,17,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP18,AP,18,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP19,AP,19,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP20,AP,20,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP21,AP,21,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP22,AP,22,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP23,AP,23,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP24,AP,24,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP25,AP,25,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
AP26,AP,26,NC_RESERVED,UNASSIGNED,N/A,NC,DRAFT-PENDING-IP-OWNER-SIGNOFF
